@relation 'flopRank Instances list'

@attribute playersLeft numeric
@attribute position numeric
@attribute flopRank numeric
@attribute id numeric

@data
7,2,-1,2402761
7,1,391021,2402767
9,4,-1,2402804
9,2,392980,2402811
9,1,-1,2402819
9,8,-1,2402835
9,7,-1,2402843
9,6,-1,2402851
8,2,332647,2402856
8,8,-1,2402870
8,7,-1,2402877
8,6,-1,2402884
8,6,-1,2402892
7,2,-1,2402896
7,7,386103,2402908
7,6,-1,2402914
7,5,299692,2402920
7,4,-1,2402926
7,3,-1,2402932
7,7,-1,2402943
7,4,-1,2402947
7,7,-1,2402957
7,6,-1,2402963
7,4,388585,2402968
7,3,-1,2402974
8,6,-1,2402984
8,4,396487,2402990
7,1,-1,2402995
7,7,-1,2403008
7,6,365417,2403014
7,5,-1,2403020
7,4,-1,2403026
7,5,-1,2403034
7,4,-1,2403040
6,6,-1,2403049
6,5,-1,2403054
6,4,-1,2403059
6,2,-1,2403063
6,4,-1,2403071
5,3,-1,2403076
4,1,-1,2403079
4,4,-1,2403086
6,6,392120,2403092
6,5,383904,2403097
6,4,-1,2403102
6,3,-1,2403107
6,2,-1,2403112
6,1,-1,2403117
6,6,-1,2403128
6,4,-1,2403132
7,3,390678,2403137
8,7,-1,2403148
8,6,-1,2403155
8,5,-1,2403162
8,4,-1,2403169
8,1,-1,2403174
8,8,-1,2403189
8,7,-1,2403196
8,6,-1,2403203
6,1,-1,2403206
6,5,306620,2403216
6,4,384075,2403221
6,2,-1,2403225
6,6,306452,2403235
6,5,397007,2403240
6,3,744030,2403244
6,1,-1,2403248
6,6,-1,2403259
6,5,-1,2403264
6,4,-1,2403269
6,3,-1,2403274
6,2,393243,2403279
6,1,-1,2403284
6,5,-1,2403294
6,5,388654,2403300
6,2,-1,2403303
6,6,-1,2403313
6,4,-1,2403317
6,3,744582,2403322
5,5,-1,2403330
5,4,306282,2403334
4,4,-1,2403339
4,3,368708,2403342
4,2,-1,2403345
4,1,-1,2403348
5,2,-1,2403353
5,2,1114821,2403358
5,1,-1,2403362
5,5,-1,2403371
5,3,-1,2403374
5,2,-1,2403378
5,3,744023,2403384
6,4,-1,2404431
6,1,-1,2404434
6,6,-1,2404445
6,4,363768,2404449
6,4,-1,2404455
5,1,-1,2404458
4,4,-1,2404466
4,2,-1,2404468
9,5,-1,2413324
8,2,-1,2413330
8,1,390963,2413337
8,4,-1,2413348
8,3,-1,2413390
8,2,744694,2413397
7,6,-1,2413409
7,5,-1,2413415
6,6,-1,2413423
6,5,-1,2413428
6,5,-1,2413434
6,1,-1,2413436
6,6,-1,2413447
6,5,-1,2413452
6,4,1115764,2413457
6,1,365418,2413460
6,6,-1,2413471
6,5,387556,2413476
6,2,-1,2413479
6,6,361560,2413489
5,5,-1,2413494
3,1,356448,2413495
3,3,-1,2413500
3,2,368461,2413510
3,2,391032,2413513
3,3,1113962,2413517
3,1,-1,2413518
3,2,-1,2413522
3,3,-1,2413526
3,1,-1,2413527
4,3,-1,2413532
4,2,-1,2413535
4,4,-1,2413541
4,2,-1,2413543
4,1,-1,2413546
4,4,-1,2413553
4,3,368160,2413556
5,1,-1,2413558
5,5,-1,2413567
5,4,-1,2413571
7,3,-1,2413575
7,2,-1,2413581
7,1,-1,2413587
7,7,-1,2413600
7,6,-1,2413606
7,5,-1,2413612
8,3,-1,2413617
8,2,397202,2413624
8,1,-1,2413631
9,8,-1,2413646
4,2,395174,2413807
4,1,743611,2413810
4,4,354250,2413817
4,4,-1,2413821
4,1,-1,2413822
4,3,-1,2413828
4,2,391021,2413831
6,4,391951,2413843
6,2,-1,2413847
6,1,306280,2413852
6,6,399105,2413863
6,4,744727,2413867
6,2,-1,2413871
8,6,-1,2417151
9,4,-1,2417157
8,2,-1,2417164
8,7,-1,2417177
8,6,-1,2417184
8,4,-1,2417190
8,3,-1,2417197
8,2,1114339,2417204
8,1,-1,2417211
8,8,-1,2417226
7,5,-1,2417231
7,6,1115728,2417239
9,9,744674,2417249
9,8,-1,2417257
9,6,-1,2417264
7,3,-1,2417270
7,2,-1,2417276
7,5,-1,2417286
8,5,-1,2417293
8,4,-1,2417300
8,2,-1,2417306
7,6,-1,2417318
7,3,368629,2417322
8,7,-1,2417333
3,3,396501,2423229
4,1,-1,2423230
4,3,-1,2423236
4,2,-1,2423239
4,3,-1,2423244
4,2,-1,2423247
5,2,377133,2423251
5,1,-1,2423255
5,4,-1,2423263
6,2,297128,2423266
5,5,-1,2423275
5,4,-1,2423279
5,2,-1,2423282
5,1,-1,2423286
5,4,383878,2423294
6,4,-1,2423299
6,1,-1,2423302
6,6,-1,2423313
7,7,-1,2423320
7,6,-1,2423326
6,5,-1,2423332
4,2,-1,2423335
4,4,-1,2423341
4,1,-1,2423342
5,5,-1,2423350
5,4,-1,2423354
5,3,-1,2423358
6,6,-1,2423366
6,4,-1,2423370
6,2,379877,2423374
7,4,-1,2423382
7,3,337769,2423388
7,3,-1,2423395
6,1,-1,2423400
5,5,-1,2423410
7,3,-1,2423413
7,1,-1,2423418
7,7,-1,2423431
2,2,383838,2423433
2,2,386023,2423435
2,1,366081,2423436
2,1,743801,2423438
2,1,301887,2423440
2,2,389727,2423443
3,1,275877,2423444
5,4,368681,2423450
8,2,-1,2423937
8,1,396867,2423944
8,7,-1,2423958
8,6,-1,2423965
8,5,-1,2423972
8,4,-1,2423979
8,3,-1,2423986
7,5,-1,2428923
7,4,-1,2428929
7,2,-1,2429005
6,3,-1,2429013
6,1,-1,2429017
5,4,-1,2429026
4,4,-1,2429031
4,1,-1,2429032
4,2,-1,2429043
4,2,390806,2429047
5,1,-1,2429050
5,1,-1,2429055
5,5,-1,2429064
8,5,-1,2429069
9,5,-1,2429077
8,7,-1,2429088
8,3,-1,2429092
8,2,367967,2429099
8,7,365600,2429112
8,6,-1,2429119
8,4,-1,2429125
8,8,-1,2429137
8,6,-1,2429143
8,5,366327,2429150
8,4,-1,2429157
9,3,-1,2429164
8,3,-1,2435427
8,2,376545,2435434
7,1,337585,2435441
6,3,380050,2435450
6,1,388103,2435454
5,4,-1,2443144
5,1,393188,2443146
5,5,-1,2443155
5,4,-1,2443159
5,1,-1,2443161
5,4,-1,2443169
6,6,-1,2443176
6,5,363769,2443181
6,4,-1,2443186
6,3,-1,2443191
6,1,-1,2443195
6,4,306423,2443204
6,3,-1,2443209
6,2,-1,2443214
6,1,-1,2443219
7,4,-1,2443228
6,2,-1,2443233
6,2,397062,2443239
5,5,-1,2443248
7,5,384449,2443253
6,4,-1,2443259
7,3,-1,2443264
9,6,-1,2445307
9,2,-1,2445312
8,1,-1,2445320
9,9,-1,2445336
9,8,-1,2445344
8,1,306423,2445366
8,8,-1,2445381
9,4,-1,2448933
9,3,-1,2448941
9,9,-1,2448956
9,8,-1,2448964
9,7,-1,2448972
9,6,-1,2448980
9,5,-1,2448988
9,2,-1,2448994
9,9,-1,2449010
8,7,-1,2449017
8,6,-1,2449024
9,9,-1,2449035
9,8,375458,2449043
9,4,-1,2449048
8,7,390807,2449060
8,6,-1,2449067
7,3,-1,2449072
7,1,-1,2449077
7,5,-1,2449088
7,3,-1,2449093
7,2,-1,2449099
7,7,-1,2449111
7,5,-1,2449116
8,3,-1,2449121
8,1,-1,2449127
7,4,-1,2449138
7,3,744336,2449144
7,7,-1,2449155
7,7,368707,2449162
7,6,-1,2449168
7,5,-1,2449174
7,4,-1,2449180
6,6,-1,2449189
8,7,-1,2449196
8,6,-1,2449203
8,3,-1,2449208
8,1,-1,2449214
8,8,-1,2449229
8,5,367953,2449234
8,1,-1,2449238
8,8,388807,2449253
8,7,-1,2449260
9,7,-1,2449268
9,5,-1,2449275
9,3,-1,2449282
8,2,-1,2449290
8,8,-1,2449304
8,6,-1,2449310
8,5,-1,2449317
8,4,-1,2449324
8,3,-1,2449331
8,8,-1,2449344
8,4,397621,2449348
8,3,-1,2449355
8,2,-1,2449362
8,1,395359,2449369
9,7,-1,2449383
9,6,-1,2449391
9,4,-1,2449398
9,2,-1,2449405
8,1,-1,2449413
8,8,-1,2449428
8,6,-1,2449434
8,4,-1,2449440
8,2,-1,2449446
8,2,-1,2449830
8,1,-1,2449837
8,8,-1,2449852
8,6,-1,2449858
9,5,-1,2449865
9,4,-1,2449873
9,2,-1,2449880
9,1,-1,2449888
9,9,395214,2449905
9,8,-1,2449913
9,7,-1,2449921
9,5,744337,2449928
9,4,-1,2449936
9,3,-1,2449944
9,2,-1,2449952
8,8,-1,2449967
7,6,-1,2449973
7,5,399075,2449979
7,4,397163,2449985
7,3,393240,2449991
7,1,-1,2449996
7,6,-1,2450008
9,3,-1,2450012
8,1,744404,2450019
8,7,-1,2450033
8,5,-1,2450039
7,2,-1,2450044
5,3,-1,2454946
5,1,-1,2454949
4,4,1115537,2454957
6,2,273511,2454959
6,5,-1,2454968
6,4,-1,2454973
5,2,-1,2454977
6,1,-1,2454981
9,4,-1,2454990
9,2,337520,2454997
9,1,-1,2455005
8,7,-1,2455020
8,6,390979,2455027
7,4,-1,2455033
7,1,330616,2455037
7,7,-1,2455050
8,7,-1,2455057
8,5,-1,2455063
8,2,214006,2455068
8,6,-1,2455080
8,2,-1,2455084
8,1,-1,2455091
7,4,-1,2455102
7,3,-1,2455108
7,1,390457,2455113
7,7,-1,2455126
7,6,-1,2455132
7,5,-1,2455138
8,3,-1,2455143
9,2,-1,2455150
8,8,-1,2455165
8,3,-1,2455168
5,4,-1,2455590
7,4,-1,2472918
7,2,744006,2472923
7,1,-1,2472929
7,7,-1,2472942
7,4,-1,2472946
7,3,-1,2472952
7,2,-1,2472958
9,1,-1,2472964
9,1,-1,2473013
9,9,-1,2473060
9,7,-1,2473077
9,4,-1,2473083
9,3,-1,2473091
5,1,-1,2475293
5,3,366302,2475300
2,1,244765,2489265
2,2,337689,2489268
2,1,363770,2489269
2,2,384086,2489272
2,2,393229,2489274
2,1,394525,2489275
2,2,377837,2489278
2,1,302071,2489279
2,1,393146,2489281
2,2,386454,2491885
2,2,2227872,2491887
2,1,335391,2491888
3,2,374751,2491891
3,1,-1,2491893
3,1,359179,2491896
3,1,-1,2491899
3,1,393004,2491902
4,1,299689,2491905
4,3,386261,2491911
4,2,-1,2491914
4,4,394824,2491920
4,1,-1,2491921
4,4,744742,2491928
4,2,744528,2491930
4,1,-1,2491933
4,4,-1,2491940
4,2,-1,2491942
4,3,-1,2491947
4,4,-1,2491952
4,3,381876,2491955
4,1,-1,2491957
4,1,-1,2491961
4,2,399258,2491966
4,2,-1,2491970
4,2,-1,2491974
4,4,384387,2491980
4,2,-1,2491982
4,2,-1,2491986
4,1,-1,2491989
4,2,-1,2491994
4,3,-1,2491999
4,2,337587,2492002
5,4,-1,2492008
5,3,-1,2492012
5,2,328224,2492016
5,5,-1,2492024
5,3,-1,2492027
5,2,-1,2492031
5,1,-1,2492035
5,5,-1,2492044
6,6,-1,2492181
5,3,-1,2492184
5,2,368630,2492188
5,5,-1,2492196
5,1,-1,2492197
5,4,-1,2492205
5,1,-1,2492207
5,4,363924,2492215
5,2,-1,2492218
5,5,-1,2492226
5,5,-1,2492231
5,3,388752,2492234
5,2,304447,2492238
7,3,-1,2492244
7,1,-1,2492249
6,6,368530,2492261
6,5,-1,2492266
6,3,-1,2492270
7,7,388276,2492280
7,6,-1,2492286
7,3,-1,2492290
7,2,-1,2492296
7,1,-1,2492302
6,4,395213,2492312
6,3,-1,2492317
6,6,-1,2492326
6,3,-1,2492329
6,2,-1,2492334
6,1,-1,2492339
6,1,-1,2492345
6,6,-1,2492356
6,5,386399,2492361
7,3,-1,2492365
8,2,-1,2492371
8,1,-1,2492378
7,6,-1,2492391
6,5,-1,2492397
6,3,-1,2492401
5,1,1115324,2498943
5,5,393005,2498952
5,5,-1,2498957
5,4,-1,2498961
6,2,-1,2498964
6,6,-1,2498974
6,5,-1,2498979
7,1,-1,2498981
7,3,-1,2498990
7,6,-1,2499000
7,5,-1,2499006
7,4,-1,2499012
6,6,-1,2499021
6,4,-1,2499025
6,3,391027,2499030
6,1,-1,2499034
6,6,-1,2499045
6,5,-1,2499134
6,4,-1,2499139
6,2,-1,2499143
6,1,-1,2499148
6,5,-1,2499158
6,4,-1,2499163
6,2,393205,2499167
8,8,399219,2499179
8,7,-1,2499186
9,7,-1,2499194
7,3,-1,2505361
7,1,-1,2505366
5,1,-1,2505466
5,2,-1,2505472
3,2,388783,2538997
4,1,-1,2538999
5,1,-1,2539003
5,5,-1,2539012
5,3,-1,2539015
5,2,-1,2539019
4,2,-1,2539024
4,1,392977,2539027
4,2,354068,2539032
4,3,396865,2539037
6,1,-1,2539039
6,4,393036,2539048
6,2,1115050,2539052
6,6,399464,2539062
6,5,-1,2539067
6,4,-1,2539072
2,1,384232,2558639
3,2,-1,2558642
3,1,-1,2558644
3,3,-1,2558649
3,3,-1,2558652
3,1,384258,2558653
3,2,-1,2558657
3,1,-1,2558659
3,1,-1,2558662
4,4,306649,2558668
4,3,744692,2558671
4,2,-1,2558674
4,1,395409,2558677
4,4,-1,2558684
4,3,-1,2558687
5,2,-1,2558690
4,2,-1,2565379
4,2,2193478,2565383
4,4,-1,2565389
6,3,-1,2565392
4,3,-1,2573803
3,2,743667,2573806
3,1,392459,2573808
3,2,386656,2573812
3,2,-1,2573815
3,2,297310,2573818
2,1,381838,2573820
2,2,378782,2573823
2,2,394852,2573825
2,1,1114491,2573826
2,1,392847,2573828
2,2,744492,2573831
2,2,377667,2573833
2,2,368685,2573835
2,1,328224,2573836
9,3,-1,2576443
9,2,-1,2576451
9,1,-1,2576459
9,8,-1,2576475
9,6,-1,2576482
9,5,-1,2576490
9,4,-1,2576498
5,3,-1,2631218
4,1,378756,2631221
2,1,337337,2631225
2,2,744548,2631228
2,2,744041,2631230
2,1,744514,2631231
2,1,390845,2631233
2,2,399654,2631236
2,1,391019,2631237
6,2,-1,2632320
6,1,-1,2632325
6,6,-1,2632336
6,5,-1,2632341
3,2,393063,2648812
2,2,394706,2648815
2,1,393159,2648816
2,2,275497,2648819
2,2,386389,2648821
2,2,396879,2648823
2,2,397061,2648825
2,2,361546,2648827
2,1,2191464,2648828
2,1,306644,2648830
2,2,356448,2648833
2,2,297115,2648835
2,1,379587,2648836
2,1,356447,2648838
2,1,396725,2648840
4,1,-1,2649055
4,3,394487,2649061
4,2,-1,2649064
3,1,-1,2649067
3,1,-1,2649070
4,2,-1,2649074
5,5,-1,2649081
6,5,-1,2649086
6,4,-1,2649091
6,6,-1,2649099
6,6,306800,2649105
6,5,-1,2649110
7,4,-1,2649115
7,3,-1,2649121
7,2,366275,2649127
7,1,395415,2649133
7,5,-1,2649144
7,4,-1,2649150
6,6,392509,2649159
6,4,-1,2649163
6,2,-1,2649167
6,3,-1,2649174
6,6,-1,2649183
2,1,366134,2663192
2,1,744451,2663194
3,3,330630,2663198
3,2,271128,2663200
3,1,304266,2663202
3,2,368472,2663206
3,1,743792,2663208
2,2,1116057,2663212
2,1,386571,2663213
2,2,382078,2663216
5,2,-1,2663218
5,3,-1,2663224
3,3,1114366,2671437
3,2,1115719,2671439
3,1,275889,2671441
4,3,-1,2671446
5,4,354432,2671451
5,3,-1,2671455
5,4,-1,2671461
5,2,744157,2671464
5,1,-1,2671468
5,4,-1,2671476
5,3,-1,2671480
5,1,-1,2671483
5,3,356447,2671490
5,3,-1,2671495
5,5,-1,2671502
5,3,-1,2671505
5,1,390781,2671508
5,2,-1,2671514
5,1,1115895,2671518
4,2,393055,2671524
4,1,361388,2671527
5,4,-1,2671534
5,5,384439,2671544
5,4,368150,2671548
6,5,383711,2671554
7,4,-1,2671559
7,3,-1,2671565
5,4,-1,2680615
5,3,-1,2680797
4,3,-1,2685735
3,2,-1,2685738
3,1,397605,2685740
2,2,375600,2685744
2,2,393226,2685746
2,2,328055,2685748
2,2,397514,2685750
2,2,744512,2685752
2,1,388832,2685753
2,2,375401,2685756
2,2,386272,2685758
2,2,373286,2685760
2,2,392472,2685762
2,2,368320,2685764
2,2,375249,2685766
2,2,387741,2685768
2,1,375277,2685769
3,2,306818,2685772
3,1,392332,2685774
3,2,381160,2685778
3,1,396909,2685780
3,2,333011,2685784
3,1,-1,2685786
3,3,-1,2685791
3,3,398879,2685794
3,2,399271,2685796
3,2,392459,2685799
3,1,397610,2685801
3,1,392852,2685804
3,3,-1,2685809
3,3,394867,2685812
3,1,-1,2685813
3,1,385880,2685816
3,2,366330,2685820
3,1,744311,2685822
3,3,-1,2685827
3,2,395383,2685829
4,1,365600,2686602
4,3,-1,2686608
4,2,-1,2686611
4,3,-1,2686616
4,2,-1,2686619
4,2,-1,2686623
4,4,-1,2686629
4,3,-1,2686632
4,2,-1,2686635
4,1,-1,2686638
4,2,2227877,2686643
4,4,-1,2686649
4,3,-1,2686652
5,4,-1,2686657
5,3,391042,2686661
6,6,-1,2686669
6,5,-1,2686674
6,3,-1,2686678
6,2,-1,2686683
6,1,-1,2686688
6,5,392146,2686698
6,4,-1,2686703
6,5,-1,2686710
6,3,-1,2686714
6,2,-1,2686719
6,4,-1,2686727
6,3,-1,2686732
6,2,392838,2686737
6,1,359178,2686742
6,6,-1,2686753
6,5,391030,2686758
6,1,-1,2686760
6,5,-1,2686770
7,4,-1,2686775
7,3,-1,2686781
3,1,-1,2686788
3,2,397599,2686792
3,2,388089,2686795
3,2,-1,2686798
3,3,-1,2686802
3,3,-1,2686805
3,2,390850,2686807
3,2,-1,2686810
3,1,-1,2686812
3,1,381516,2686815
3,2,337558,2686819
3,1,-1,2686821
3,3,-1,2686826
3,2,-1,2686828
3,2,-1,2686831
3,1,1115543,2686833
3,3,363587,2686838
3,1,744491,2686839
3,3,388077,2686844
3,3,1485178,2686847
3,1,-1,2686848
3,3,378587,2686853
3,2,373474,2686855
3,3,397085,2686859
3,1,743819,2686860
3,3,744131,2686865
3,3,744363,2686868
2,2,356785,2686878
2,1,306281,2686879
2,2,384261,2686882
2,2,361166,2686884
2,2,386286,2686886
2,2,396725,2686888
2,1,1115728,2686889
2,1,742934,2686891
2,1,392332,2686893
2,1,395415,2686895
2,2,396669,2686898
2,2,377811,2686900
2,2,330617,2686902
2,1,390994,2687553
2,1,388105,2687555
2,1,378235,2687557
2,2,396345,2687560
3,2,743855,2687562
4,4,302070,2687567
4,4,-1,2687571
4,4,399102,2687575
6,5,388835,2687580
6,5,-1,2690201
6,4,-1,2690206
6,3,-1,2690211
6,5,-1,2690219
7,3,-1,2690223
6,1,395402,2690228
6,6,396839,2690239
3,1,368290,2696787
3,1,-1,2696790
3,3,294918,2696795
2,2,392866,2700946
4,2,381811,2700948
4,2,-1,2700952
4,4,397076,2700958
4,1,-1,2700959
4,4,335377,2700966
4,2,366136,2700968
4,3,395435,2700973
4,2,744530,2700976
4,3,-1,2700981
4,1,1114821,2700983
5,3,-1,2700989
5,2,391016,2700993
5,1,-1,2700997
5,2,377832,2701003
4,3,-1,2701009
5,4,-1,2701014
5,3,-1,2701018
6,2,390807,2701022
4,1,-1,2711800
4,3,366305,2711806
4,1,399556,2711808
4,2,396346,2711813
4,4,-1,2711819
4,3,-1,2711822
4,2,-1,2711825
4,1,-1,2711828
4,3,-1,2711834
4,2,-1,2711837
5,5,-1,2711844
6,3,-1,2711847
5,2,-1,2711852
5,1,-1,2711856
5,4,-1,2711864
6,4,-1,2711869
5,3,-1,2711874
5,2,-1,2711878
5,1,-1,2711882
6,6,-1,2711892
6,5,-1,2711897
5,3,-1,2711901
6,5,744635,2711908
6,3,363949,2711912
6,6,1115960,2711921
5,2,366301,2711923
6,1,384452,2711927
5,5,-1,2711937
5,4,-1,2711941
5,2,-1,2711944
5,4,384361,2711951
5,3,-1,2711955
5,2,-1,2711959
5,5,-1,2711967
5,4,-1,2711971
5,3,390861,2711975
5,1,-1,2711978
5,4,393205,2711986
5,4,-1,2711991
5,3,-1,2711995
9,8,-1,2714581
9,5,-1,2714587
9,4,-1,2714595
8,2,-1,2714602
8,8,-1,2714616
8,7,-1,2714623
8,4,-1,2714628
8,3,397273,2714635
8,1,394849,2714641
8,7,-1,2714655
9,2,-1,2723471
4,2,389558,2739575
4,4,361335,2739581
4,3,381163,2739584
5,2,306830,2739587
6,1,-1,2739591
6,5,-1,2739601
6,3,-1,2739605
6,2,-1,2739610
6,1,-1,2739615
6,4,-1,2739624
7,3,-1,2739629
7,5,-1,2739638
7,4,237810,2739644
7,3,-1,2739650
3,1,-1,2774213
3,3,337571,2774218
4,1,-1,2774219
4,4,-1,2774226
4,3,-1,2774229
4,1,-1,2774231
4,3,-1,2774237
3,3,-1,2774241
3,3,361206,2774244
3,2,363743,2774246
3,1,365235,2774248
3,2,399387,2774252
3,1,381967,2774254
3,2,-1,2774258
3,2,1115510,2774261
3,2,-1,2774264
4,1,363926,2774266
4,4,-1,2774273
4,1,365951,2774274
5,1,-1,2777079
6,4,744727,2777087
6,3,379939,2777092
6,2,-1,2777097
6,5,-1,2777106
6,4,-1,2777111
6,1,-1,2777114
6,5,-1,2777124
6,3,-1,2777128
6,6,-1,2777137
6,5,385896,2777142
5,1,-1,2777144
7,6,-1,2777154
7,5,399542,2777160
7,2,368668,2777164
7,4,-1,2777173
7,2,-1,2777178
7,1,-1,2777184
7,6,-1,2777196
7,5,-1,2777202
7,1,399557,2777205
7,7,-1,2777218
5,2,-1,2797336
6,1,386458,2797340
7,7,-1,2797352
8,8,306607,2803279
8,7,-1,2803286
8,5,-1,2803292
8,4,-1,2803299
8,3,-1,2803306
8,2,-1,2803313
5,4,368446,2817575
5,3,366334,2817579
5,2,395231,2817583
3,1,-1,2817587
3,1,-1,2817590
3,3,-1,2817595
3,2,744545,2817597
3,2,379303,2817600
4,2,388778,2817603
4,4,399400,2817609
4,4,391586,2817613
4,4,390456,2817617
5,1,-1,2817618
5,4,-1,2817626
4,3,337585,2817630
4,1,392302,2817632
4,4,-1,2817639
4,3,268736,2817642
5,1,744115,2817644
5,4,390642,2817652
4,1,-1,2817654
4,3,151944,2817660
4,4,-1,2817665
4,3,-1,2817668
4,3,359194,2817672
3,3,361573,2817676
3,1,273327,2817677
3,1,-1,2817680
3,3,-1,2817685
4,1,-1,2817686
4,4,376769,2817693
4,2,-1,2817695
4,2,-1,2817699
4,3,368713,2817704
4,2,377794,2817707
4,1,-1,2817710
4,3,366275,2817716
4,3,-1,2817720
4,1,-1,2817722
4,4,-1,2817729
4,2,386285,2817731
4,4,-1,2817737
4,2,397529,2817739
4,3,396669,2817744
4,1,-1,2817746
5,1,-1,2817750
5,5,-1,2817759
5,2,378952,2817761
5,4,-1,2817768
2,2,352054,2817771
2,1,377728,2817772
2,1,397582,2817774
2,1,306813,2817776
2,1,332801,2817778
2,2,361573,2817781
2,2,377495,2817783
2,1,386023,2817784
2,1,744728,2817786
2,2,332462,2817789
2,2,396656,2817791
2,1,335024,2817792
2,2,327873,2817795
2,1,304070,2817796
2,1,386217,2817798
2,1,384150,2817800
2,2,743110,2817803
3,1,-1,2817804
3,2,399269,2817808
4,4,366121,2817813
4,2,379136,2817815
4,2,183067,2817819
4,3,332816,2817824
5,4,-1,2817829
6,6,-1,2817836
6,5,-1,2817841
6,6,-1,2817848
6,2,388663,2817850
7,4,744335,2817858
7,1,-1,2817862
5,1,-1,2820860
5,4,-1,2820868
5,1,-1,2820870
6,5,-1,2820879
7,3,-1,2820883
8,1,-1,2820888
8,6,-1,2820901
4,4,-1,2838397
3,2,375642,2838399
3,1,399289,2838401
3,3,337575,2838406
3,2,-1,2838408
3,1,-1,2838410
3,1,-1,2838413
3,3,-1,2838418
3,2,1485178,2838420
3,1,388755,2838422
4,1,-1,2838425
6,2,-1,2158851
6,6,-1,2158861
6,5,-1,2158866
6,4,-1,2158871
6,3,-1,2158876
6,2,-1,2158881
6,5,-1,2158890
6,2,358462,2158893
6,5,-1,2158902
6,3,-1,2158906
6,2,743485,2158911
6,2,399105,2158917
6,4,-1,2158925
4,2,399647,2159072
5,1,-1,2159075
6,5,363910,2159084
5,3,-1,2159088
5,2,-1,2159092
6,1,-1,2159096
6,5,-1,2159106
6,3,-1,2159110
6,2,-1,2159115
6,1,-1,2159120
6,6,-1,2159131
6,5,-1,2159136
5,3,393227,2159140
4,3,1113972,2159145
4,2,-1,2159148
4,1,-1,2159151
4,1,391018,2159155
4,4,-1,2159162
3,2,-1,2159164
3,3,-1,2159168
4,4,-1,2159172
3,3,368528,2159421
3,3,1115548,2159424
4,3,-1,2159427
4,3,365952,2159431
4,1,306098,2159433
5,5,-1,2159441
5,5,368700,2159446
5,4,-1,2159450
7,4,392514,2159455
7,3,-1,2159461
2,1,332632,2172018
3,2,365053,2172021
3,1,-1,2172023
4,1,273495,2172026
4,4,-1,2172033
4,3,-1,2172036
4,4,-1,2172041
5,5,-1,2172046
2,2,337742,2172048
2,1,399581,2172049
2,2,744283,2172052
2,2,275340,2172062
2,1,332997,2172063
2,2,332646,2172066
2,2,390679,2172068
2,2,387569,2172070
2,2,330239,2172072
2,2,744737,2172074
2,1,368514,2172075
2,2,365939,2172078
2,1,384079,2172079
2,2,373468,2172082
2,1,363951,2172083
2,2,743626,2172086
4,3,368707,2172089
4,1,394628,2172091
4,3,-1,2172097
5,3,366334,2172101
2,2,381838,2172220
2,2,335388,2172222
2,2,377676,2172224
2,1,366150,2172225
2,1,383910,2172227
2,1,301875,2172229
3,3,744322,2172233
2,1,363532,2172234
2,1,388077,2172236
2,1,379626,2172238
3,1,744281,2172240
4,1,743856,2172243
4,4,304452,2172250
4,2,381696,2172252
4,4,-1,2172258
4,1,377667,2172259
4,1,392850,2172263
4,1,394485,2172267
4,4,383904,2172274
4,1,-1,2172275
4,2,390487,2172280
6,5,-1,2176052
5,4,-1,2176057
5,3,-1,2176061
5,1,-1,2176064
4,4,386089,2176072
4,2,330447,2176074
4,1,361391,2176077
4,3,388849,2176083
4,1,-1,2176085
3,2,-1,2176090
3,3,306817,2176094
3,2,381693,2176096
3,2,373192,2176099
3,1,386287,2176101
3,3,390979,2176106
3,3,744729,2176109
4,3,744131,2176112
4,2,391029,2176115
3,1,399217,2176118
3,2,377849,2176122
3,3,-1,2176126
3,2,382205,2176128
4,1,-1,2176130
4,4,-1,2176137
5,4,-1,2176141
5,3,-1,2176145
5,2,-1,2176149
6,1,-1,2176153
7,7,-1,2176165
7,3,-1,2176168
7,1,397244,2176173
7,5,399415,2176184
6,3,-1,2176189
7,2,-1,2176194
7,2,-1,2176201
7,1,-1,2176207
7,7,-1,2176220
7,5,-1,2176225
7,5,397205,2176232
7,2,-1,2176236
7,1,-1,2176242
7,5,-1,2176253
7,4,399269,2176259
7,3,337731,2176265
6,1,-1,2176270
7,3,-1,2176308
7,2,-1,2176314
7,1,-1,2176320
7,7,-1,2176333
6,5,-1,2176338
6,3,-1,2176342
8,8,-1,2176353
8,7,-1,2176360
8,6,2193997,2176367
8,5,-1,2176374
9,3,-1,2176653
9,2,388849,2176661
9,9,-1,2176687
6,3,1114384,2176899
6,2,-1,2176904
7,2,382967,2176915
7,1,334659,2176921
7,7,-1,2176934
8,6,-1,2176940
8,5,-1,2176947
8,4,388402,2176954
8,3,-1,2176961
7,2,-1,2176968
8,1,-1,2176974
7,7,-1,2176988
6,6,-1,2176994
5,4,-1,2176998
5,2,-1,2177001
6,5,-1,2177009
6,4,-1,2177014
5,5,275847,2177021
6,4,-1,2177025
6,3,244949,2177030
6,2,386634,2177035
6,1,-1,2177040
6,6,-1,2177051
6,5,-1,2177056
6,4,-1,2177061
6,3,-1,2177066
6,2,-1,2177071
5,5,-1,2177080
4,3,363910,2177083
3,2,379991,2177086
3,1,-1,2177088
3,1,388403,2177091
3,3,-1,2177096
3,2,-1,2177098
3,2,-1,2177101
3,1,744542,2177103
3,2,-1,2177107
3,3,-1,2177111
3,2,377810,2177113
3,1,-1,2177115
3,3,366314,2177120
3,2,-1,2177122
