@relation 'riverRank Instances list'

@attribute playersLeft numeric
@attribute position numeric
@attribute riverRank numeric
@attribute id numeric

@data
9,9,-1,2615994
8,5,-1,2615999
7,3,-1,2616005
7,2,368502,2616011
7,1,-1,2616017
7,5,1115720,2616028
7,4,395243,2616034
6,6,-1,2616043
6,1,-1,2616044
6,5,743792,2616054
6,3,-1,2616058
6,6,384445,2616067
6,5,-1,2616072
6,3,-1,2616076
6,2,-1,2616081
7,7,-1,2616092
7,5,-1,2616097
7,2,-1,2616101
6,1,2186887,2616107
6,5,743664,2616117
6,2,744714,2616120
6,2,1115863,2616126
6,1,744727,2616131
6,5,742934,2616141
6,4,399655,2616146
6,6,2068080,2616154
6,2,368501,2616156
5,5,-1,2616165
5,1,-1,2616166
5,5,1115877,2616175
5,1,390459,2616176
5,4,2153594,2616184
5,3,-1,2616188
4,4,-1,2616194
4,3,361390,2616197
9,5,-1,2620693
9,4,-1,2620701
8,2,275525,2620708
7,1,-1,2620715
9,8,395440,2623140
9,6,-1,2623147
7,3,-1,2623153
8,3,-1,2623160
8,2,-1,2623167
8,8,-1,2623181
8,4,-1,2623185
8,3,-1,2623192
9,2,-1,2623199
9,1,-1,2623207
8,8,-1,2623223
7,6,306649,2623229
7,5,-1,2623235
8,3,-1,2623240
8,7,-1,2623252
7,5,-1,2623258
7,3,744035,2623263
7,2,1485182,2623269
7,1,744716,2623275
7,6,-1,2623287
7,4,-1,2623292
7,3,-1,2623298
7,7,-1,2623309
7,6,2227812,2623315
7,5,-1,2623321
7,4,-1,2623327
8,1,-1,2623331
8,8,2227890,2623346
7,5,-1,2623351
7,3,1116060,2623356
8,2,-1,2623362
8,1,-1,2623369
8,7,-1,2623383
8,6,-1,2623390
8,5,-1,2623397
8,4,-1,2623404
8,4,-1,2623412
8,8,375628,2652797
8,7,-1,2652804
8,6,-1,2652811
8,5,-1,2652818
5,1,399627,2652822
5,5,373458,2652831
4,3,394331,2652834
4,4,1485180,2652839
4,4,-1,2652843
4,3,744530,2652846
4,4,743638,2652851
4,1,380061,2652852
5,4,390809,2652859
5,2,-1,2652862
5,2,-1,2652867
5,5,379862,2652875
5,4,394711,2652879
5,3,-1,2652883
5,2,373276,2652887
5,2,334999,2652892
5,1,373274,2652896
5,3,-1,2652903
5,4,-1,2652909
6,4,-1,2652914
7,4,-1,2652920
7,3,-1,2652926
7,2,2227804,2652932
6,3,399651,2652940
6,2,744587,2652945
5,2,-1,2652951
5,3,-1,2652957
5,1,-1,2652960
5,1,-1,2652965
6,6,337027,2652975
6,5,-1,2652980
6,2,743792,2652983
6,6,1114131,2652993
6,5,393247,2652998
6,4,-1,2653003
6,3,743845,2653008
6,2,-1,2653013
6,1,744676,2653018
7,7,742949,2653030
7,5,-1,2653035
7,4,-1,2653041
7,3,744636,2653047
7,2,-1,2653053
7,7,2220400,2653065
7,7,377685,2653072
7,5,1485183,2653077
7,4,-1,2653083
7,3,-1,2653089
7,7,744677,2653100
7,3,-1,2653103
6,5,381163,2653112
6,2,-1,2653115
7,6,744188,2653125
7,4,744400,2653130
7,3,399429,2653136
7,6,384414,2653146
6,1,-1,2653148
6,5,744533,2653158
5,4,-1,2653163
5,2,1115652,2653166
5,1,743996,2653170
5,3,1485184,2653177
5,5,1114720,2653184
5,3,-1,2653187
6,4,-1,2653193
7,3,-1,2653198
7,1,-1,2653203
7,3,366333,2653212
6,5,-1,2653221
5,3,-1,2665957
4,1,-1,2665960
4,4,-1,2665967
5,2,-1,2665969
6,1,-1,2665973
6,6,-1,2665984
7,5,-1,2665989
7,4,-1,2665995
7,3,-1,2666001
7,2,-1,2666007
7,1,-1,2666013
7,7,399470,2666026
7,6,-1,2666032
7,4,-1,2666037
7,3,-1,2666043
7,2,-1,2666049
7,1,-1,2666055
8,8,368531,2666069
8,7,-1,2666076
7,5,399655,2666082
7,3,-1,2666087
7,2,-1,2666093
8,8,-1,2666106
7,6,-1,2666112
7,5,-1,2666118
7,4,-1,2666124
7,2,399627,2666129
7,1,-1,2666135
6,3,-1,2666144
6,1,-1,2666148
6,6,368530,2666159
6,5,-1,2666164
6,3,-1,2666168
6,4,744218,2666175
4,3,-1,2666180
4,1,-1,2666182
4,4,-1,2666189
4,1,2227913,2666190
4,3,-1,2666196
4,2,388651,2666199
4,3,-1,2666204
4,2,399654,2666207
4,3,-1,2666212
4,1,743130,2666214
2,2,304424,2666219
5,5,-1,2673539
5,3,-1,2673542
5,5,1485178,2673549
5,2,744386,2673551
5,1,1114201,2673555
5,1,1115229,2673560
4,3,744715,2673567
4,2,743843,2673570
9,8,744118,2674579
9,6,-1,2674586
9,5,396907,2674594
9,4,-1,2674602
7,2,2224925,2674609
7,1,2227827,2674615
6,6,-1,2674627
6,4,-1,2674631
6,2,368530,2674635
6,6,-1,2674645
6,5,2227924,2674650
6,3,2225171,2674654
7,1,-1,2674658
7,7,-1,2674671
8,6,-1,2674677
8,5,2227903,2674684
8,2,-1,2674689
7,1,-1,2674696
6,6,-1,2674708
5,4,399655,2674712
5,3,-1,2674716
5,5,2227864,2674723
5,1,382177,2674724
5,4,2224067,2674732
5,4,-1,2674737
5,3,-1,2674741
6,6,-1,2674749
6,3,-1,2674752
8,3,-1,2728227
7,1,-1,2728233
7,7,-1,2728246
7,3,-1,2728249
7,2,-1,2728255
7,1,366332,2728261
7,6,-1,2728273
7,5,-1,2728279
7,3,744222,2728284
7,2,-1,2728290
7,1,-1,2728296
7,6,-1,2728308
7,4,-1,2728313
8,3,-1,2728319
8,1,-1,2728325
8,8,744324,2728340
8,7,-1,2728347
7,5,-1,2728353
7,1,-1,2728356
7,7,-1,2728369
7,4,2227917,2728373
8,3,-1,2728379
8,1,-1,2728385
8,8,-1,2728400
7,6,-1,2728406
7,2,1114198,2728409
7,1,-1,2728415
7,7,-1,2728428
6,5,1485183,2728433
6,4,-1,2728438
7,2,-1,2728442
7,7,2227874,2728454
7,5,368700,2728459
7,4,-1,2728465
7,6,394865,2728474
6,4,-1,2728479
7,4,-1,2728485
7,2,-1,2728490
8,1,-1,2728496
9,9,1485183,2728512
9,7,-1,2728519
9,6,-1,2728527
9,5,-1,2728535
8,2,-1,2728541
9,8,-1,2728555
9,7,-1,2728563
9,4,382259,2728569
9,3,-1,2728577
9,1,-1,2728584
9,9,-1,2728601
9,8,-1,2728609
9,2,2227767,2728612
9,1,744222,2728620
8,8,-1,2728636
8,5,743832,2728641
9,2,-1,2728646
9,9,-1,2728662
9,1,-1,2728693
9,8,-1,2728709
8,6,-1,2728716
8,4,-1,2728722
8,2,744518,2728728
8,8,-1,2728742
8,7,-1,2728749
8,6,-1,2728756
8,5,-1,2732608
8,4,391021,2732615
8,3,-1,2732622
9,2,-1,2732629
9,1,-1,2732707
9,5,-1,2732740
9,2,744764,2830020
9,1,1485182,2830028
9,9,-1,2830045
9,8,-1,2830053
9,7,744336,2830061
8,4,744481,2830067
8,4,2227909,2830075
8,3,-1,2830082
8,2,-1,2830089
7,1,-1,2830096
7,5,-1,2830107
8,4,-1,2830113
8,3,395412,2830120
9,1,-1,2830126
8,8,744664,2830142
9,8,-1,2830150
9,7,-1,2830158
9,4,-1,2830164
8,2,-1,2830181
4,4,-1,2494268
4,1,-1,2494269
4,4,744492,2494276
4,3,2227831,2494279
4,1,391047,2494281
4,4,394867,2494288
4,2,397626,2494290
4,4,-1,2494296
4,3,-1,2494299
4,1,-1,2494301
3,3,-1,2494307
4,3,-1,2494310
9,9,-1,2499761
9,2,-1,2499793
9,7,-1,2499817
9,5,-1,2499824
9,1,-1,2499859
9,9,-1,2499876
9,8,-1,2499884
9,7,-1,2499892
9,6,-1,2499900
9,6,-1,2499925
7,7,397274,2509578
7,4,-1,2509582
7,2,-1,2509587
7,7,-1,2509599
7,6,-1,2509605
7,5,-1,2509611
6,3,-1,2509616
7,7,-1,2509626
7,6,-1,2509632
7,4,-1,2509637
7,2,-1,2509642
7,7,-1,2509654
3,3,-1,2510922
2,2,744541,2510924
2,2,396892,2510926
2,1,375642,2510927
2,1,744548,2510929
2,2,302057,2510932
3,1,390980,2510933
3,3,-1,2510938
3,3,368531,2510941
3,3,373456,2510944
4,2,743313,2510946
4,4,-1,2510952
5,3,-1,2510955
5,5,-1,2510962
5,4,-1,2510966
5,3,390867,2510970
5,2,306830,2510974
5,5,2224951,2510982
5,4,-1,2510986
6,3,-1,2510990
7,2,743774,2510995
7,6,-1,2511006
7,2,743794,2511009
7,1,744648,2511015
7,7,744699,2511028
7,6,-1,2511034
7,2,337590,2511043
9,9,-1,2511057
9,7,-1,2511064
9,6,-1,2511072
3,3,-1,2515376
4,1,393063,2515377
4,2,1485181,2515382
4,1,368713,2515385
5,3,-1,2515391
5,3,1115056,2515396
5,2,-1,2515400
3,1,-1,2515404
3,1,395386,2515407
3,2,743814,2515411
3,3,395412,2515415
3,3,377868,2515418
3,1,-1,2515419
3,3,397598,2515424
3,1,2215631,2515425
3,3,368502,2515430
3,2,-1,2515432
3,1,391036,2515434
3,3,368319,2515439
3,2,386656,2515441
3,3,744753,2515445
3,2,377853,2515447
3,3,743117,2515451
4,3,-1,2515454
4,4,384430,2515459
5,5,-1,2515464
6,6,-1,2515470
2,2,399288,2515944
2,2,379865,2515946
2,2,395230,2515948
2,2,744697,2515950
2,2,399440,2515952
2,2,386640,2515954
2,2,743493,2515956
2,1,744762,2515957
2,2,744326,2515960
2,2,743818,2515962
2,1,2193858,2515963
3,3,388821,2515967
3,2,744701,2515969
3,3,-1,2515973
3,1,744677,2515974
3,2,-1,2515978
4,1,-1,2515980
5,5,1114028,2515988
4,3,-1,2515991
3,2,-1,2515994
6,6,2227911,2516001
2,1,368684,2517348
2,1,379838,2517350
3,1,377865,2517352
3,2,-1,2517356
4,4,1114042,2517361
4,4,-1,2517365
4,3,-1,2517368
5,1,744378,2517370
5,3,-1,2517377
5,4,-1,2517383
5,2,397259,2517386
5,2,395177,2517391
4,3,-1,2517397
4,3,-1,2517401
4,1,-1,2517403
4,2,743677,2517408
4,1,393036,2517411
4,3,744739,2517417
4,2,-1,2517420
4,2,396726,2517424
3,2,2163294,2517428
3,1,744625,2517430
3,3,391049,2517435
3,1,399261,2517436
4,4,-1,2517442
4,2,397611,2518445
5,3,-1,2518450
5,5,399289,2518457
5,3,390656,2518460
5,2,380051,2518464
6,1,388105,2518468
6,2,-1,2518475
7,1,-1,2518480
7,6,-1,2518492
7,3,-1,2518496
6,4,-1,2518504
7,1,-1,2518507
8,8,-1,2518521
9,7,-1,2518528
9,6,2227851,2518536
3,1,743989,2520469
3,3,-1,2520474
3,2,-1,2520476
3,2,1114381,2520479
3,1,743781,2520481
3,2,384459,2520485
3,2,372910,2520488
4,4,-1,2520493
4,3,373468,2520496
4,3,386627,2520500
6,4,-1,2520509
5,4,-1,2520515
5,2,-1,2520518
6,6,365784,2520527
6,4,-1,2520531
6,2,744622,2520535
9,5,-1,2521006
9,4,-1,2521014
9,2,-1,2521021
2,1,335379,2522958
2,1,743612,2522960
2,2,366320,2522963
2,1,744002,2522964
2,1,397091,2522966
2,2,388276,2522969
2,2,335350,2522971
2,2,744373,2522973
2,1,304255,2522974
2,2,337587,2522977
2,2,395442,2522979
2,1,392331,2522980
2,2,397092,2522983
5,5,-1,2523215
5,3,-1,2523218
3,2,2217293,2523222
3,1,744466,2523224
3,3,380064,2523229
3,1,-1,2523230
3,3,2227899,2523235
3,2,368149,2523237
3,3,-1,2523241
3,2,-1,2523243
3,2,390459,2523246
3,1,396895,2523248
3,1,368699,2523251
3,2,399443,2523255
3,1,380036,2523257
3,3,-1,2523262
3,2,2227788,2523264
3,1,381893,2523742
3,1,1115877,2523745
3,3,395230,2523750
3,3,379864,2523753
3,2,396542,2523755
3,3,397078,2523759
3,3,397077,2523762
3,2,-1,2523764
4,4,744742,2523769
4,3,382262,2523772
4,1,-1,2523774
4,3,-1,2523780
4,2,-1,2523783
4,1,1115383,2523786
4,4,-1,2523793
4,2,-1,2523795
4,1,744716,2523798
4,4,-1,2523805
4,2,-1,2523807
4,2,-1,2523811
4,4,744455,2523817
4,1,379699,2523818
4,4,382242,2523825
2,2,304269,2523895
2,2,1485179,2523897
2,2,363771,2523899
2,2,388481,2523901
2,1,382260,2523902
2,1,2039532,2523904
2,2,399430,2523907
2,2,384276,2523909
2,1,387755,2523910
2,1,744480,2523912
2,2,306803,2523915
2,2,1485181,2523917
2,2,744182,2523919
2,1,335350,2523920
2,2,744721,2523923
2,1,395232,2523924
2,2,2191490,2523927
3,2,-1,2523929
3,1,-1,2523931
3,2,1485184,2523935
3,1,393245,2523937
3,3,744306,2523942
3,2,-1,2523944
3,2,2225162,2523947
3,1,744580,2523949
2,2,366306,2523953
2,2,2222430,2523955
2,1,397584,2523956
2,2,365968,2523959
7,6,-1,2525556
7,4,-1,2525561
7,3,-1,2525567
7,2,-1,2525573
7,6,-1,2525584
7,5,-1,2525590
7,6,-1,2525624
8,5,377866,2525630
9,9,-1,2525642
9,4,-1,2525646
6,2,-1,2526005
2,2,1114041,2526073
2,2,373470,2526075
2,1,742936,2526076
2,2,395416,2526079
2,1,399077,2526080
2,2,377840,2526083
2,2,388839,2526085
2,1,744283,2526086
2,1,387754,2526088
2,2,377854,2526091
2,2,744522,2526093
2,1,744507,2526094
6,6,-1,2528099
6,5,-1,2528104
6,1,-1,2528106
6,6,-1,2528117
6,5,-1,2528122
6,3,743820,2528126
6,2,-1,2528131
6,1,-1,2528136
6,6,1116046,2528147
6,6,-1,2528153
6,4,-1,2528157
6,3,-1,2528162
6,2,744208,2528167
6,1,-1,2528172
7,5,-1,2538006
8,1,-1,2538009
8,7,-1,2538023
8,6,-1,2538030
8,5,399091,2538037
9,3,-1,2538043
4,3,394891,2538347
5,2,-1,2538350
5,3,-1,2538356
5,2,-1,2538360
5,1,-1,2538364
5,5,-1,2538373
4,1,-1,2538423
4,4,-1,2538430
4,2,-1,2538432
5,2,-1,2538436
5,1,-1,2538440
3,3,2191854,2539494
3,2,377642,2539496
3,3,-1,2539500
3,2,744531,2539502
3,1,-1,2539504
3,3,-1,2539509
3,2,2222799,2539511
3,2,395204,2539514
3,2,373473,2539517
3,2,744352,2539520
3,3,395415,2539524
3,2,399078,2539526
3,2,2599060,2539529
3,3,-1,2539533
8,4,-1,2539984
8,3,-1,2539991
5,2,744637,2542054
5,3,-1,2542060
5,2,-1,2542064
6,5,-1,2542072
6,1,743655,2542074
6,6,-1,2542085
6,5,-1,2542090
7,3,-1,2542094
7,7,-1,2542105
7,5,-1,2542110
7,4,-1,2542116
5,5,-1,2542124
8,7,-1,2542131
6,2,399655,2542134
6,6,-1,2542144
7,1,-1,2542145
7,6,-1,2542157
6,3,-1,2542161
7,6,-1,2542170
6,3,-1,2542174
2,1,2193858,2547623
3,3,-1,2547627
3,3,-1,2547630
3,1,375460,2547631
5,5,382262,2547638
4,1,397259,2547639
5,2,-1,2547644
5,3,-1,2547650
5,2,-1,2547654
5,1,-1,2547658
5,5,-1,2547667
5,4,-1,2547671
6,2,-1,2547674
6,5,743970,2547683
6,4,-1,2547688
8,3,-1,2547698
8,2,-1,2547705
8,1,-1,2547712
9,8,-1,2547727
8,5,-1,2547733
5,5,-1,2553592
5,4,-1,2553596
5,2,-1,2553599
5,5,-1,2553607
5,5,-1,2553612
4,2,1485181,2553626
4,3,-1,2553631
5,4,-1,2553636
4,4,-1,2561747
4,4,373430,2561751
5,3,-1,2561754
7,2,743482,2561758
3,3,743677,2574840
3,3,-1,2574843
4,1,275525,2574844
8,3,-1,2581034
8,2,-1,2581041
8,8,-1,2581055
8,7,1485184,2581062
8,6,-1,2581069
8,5,390796,2581076
7,2,-1,2581081
7,7,-1,2581093
7,5,-1,2581098
7,2,368713,2581102
4,3,744287,2587305
4,4,-1,2587310
4,1,-1,2587311
4,3,-1,2587317
4,2,743976,2587320
4,4,379877,2587326
3,2,384089,2587328
7,5,-1,2592334
6,3,-1,2592339
7,3,-1,2592345
6,3,-1,2592502
8,7,-1,2592512
6,3,-1,2614697
6,6,379867,2614706
6,3,-1,2614709
6,5,-1,2614717
4,3,-1,2628024
4,2,399458,2628027
5,3,-1,2628032
6,2,-1,2651275
6,1,-1,2651280
6,6,-1,2651291
7,7,-1,2651369
7,6,-1,2651375
8,5,-1,2651381
8,4,-1,2651388
8,3,382261,2651395
7,1,-1,2651401
7,5,-1,2651412
7,4,-1,2651418
6,3,-1,2651424
6,1,-1,2651428
6,6,-1,2651439
6,5,-1,2651444
6,3,744127,2651448
6,2,744750,2651453
6,1,-1,2651458
5,4,-1,2651467
5,3,-1,2651471
5,2,-1,2651475
5,5,-1,2651483
5,3,392853,2651486
4,1,-1,2651489
4,4,2227923,2651496
4,3,-1,2651499
4,4,395439,2651504
5,4,743270,2651508
5,4,-1,2663808
5,5,-1,2663814
6,4,-1,2663818
6,2,394515,2663822
7,7,-1,2663833
7,6,-1,2663839
7,4,2222742,2663844
7,3,-1,2663850
6,5,-1,2663859
6,2,391047,2663862
5,1,375657,2663867
6,3,-1,2663913
7,2,-1,2663918
7,6,-1,2663929
7,5,-1,2663935
7,4,-1,2663941
7,3,-1,2663947
7,2,743793,2663953
9,9,-1,2663967
3,1,-1,2681288
7,6,1116039,2683307
8,6,368531,2683314
9,5,-1,2683321
9,5,-1,2683330
8,8,-1,2689445
7,5,-1,2689450
6,2,-1,2689454
6,1,391050,2689459
6,5,-1,2689469
6,6,-1,2689476
6,5,-1,2689481
6,4,-1,2689486
5,1,-1,2689489
5,4,-1,2689497
6,3,397205,2689501
8,6,397584,2689510
6,6,2227802,2711932
5,4,-1,2711936
5,3,-1,2711940
4,4,-1,2718049
4,2,-1,2718051
5,3,-1,2718056
5,2,332985,2718060
5,1,-1,2718064
5,2,743482,2718070
5,1,1485182,2718074
4,3,366147,2718081
4,2,368697,2718084
4,1,-1,2718087
4,4,395410,2718094
4,1,1485178,2718095
4,2,-1,2718100
5,1,-1,2718103
5,5,1115059,2718112
5,4,-1,2718116
5,1,-1,2718118
4,4,-1,2718126
5,1,-1,2718127
4,2,744664,2718223
4,2,-1,2718227
4,1,-1,2718230
5,4,-1,2718237
4,3,744457,2718241
3,1,-1,2718243
3,3,-1,2718248
9,9,-1,2739806
9,7,-1,2739813
8,6,-1,2739821
8,5,1485180,2739828
7,3,-1,2739834
7,2,-1,2739840
8,7,-1,2739852
8,6,743976,2739859
9,1,744531,2739862
9,7,744154,2739887
9,6,-1,2739895
5,4,-1,2743344
5,3,-1,2743348
5,3,-1,2743353
3,3,390852,2743366
3,1,-1,2743367
3,3,-1,2743372
3,2,375670,2743374
2,2,744348,2743377
2,1,744170,2743378
2,2,388848,2743381
2,2,744618,2743383
2,2,384430,2743385
3,3,368686,2743388
3,3,-1,2743391
3,2,-1,2743393
3,1,744624,2743395
3,3,394527,2743400
3,2,-1,2743402
3,3,-1,2743406
3,3,-1,2743409
3,2,-1,2743411
3,1,-1,2743413
3,3,396698,2743418
3,1,388079,2743419
3,3,-1,2743424
9,7,744376,2750407
9,6,1485184,2750415
2,2,384234,2756752
2,1,1116054,2756753
2,2,744208,2756756
2,2,381895,2756758
2,1,2227918,2756759
2,2,375671,2756762
2,2,744636,2756764
2,1,394893,2756765
2,2,399611,2756768
2,2,368489,2756770
2,1,390852,2756771
2,1,368658,2756773
2,1,390656,2756775
2,2,386469,2756778
2,1,1485182,2756779
2,2,744387,2756782
2,1,2227923,2756783
2,1,744027,2756785
2,1,379995,2756787
2,2,391036,2756790
2,2,379882,2756792
2,2,375601,2756794
2,2,382205,2756796
2,1,2070459,2756797
2,1,399091,2756799
2,2,373460,2756802
2,2,393203,2756804
2,2,1116002,2756806
2,2,275680,2756808
2,2,382262,2756810
2,2,1485184,2756812
2,2,395442,2756814
2,2,744196,2756816
2,2,368699,2756818
3,1,1485184,2756819
3,2,393204,2756823
3,3,1485182,2756827
3,2,-1,2756829
6,3,395385,2758551
6,5,-1,2758559
6,3,-1,2758563
8,1,-1,2758567
8,7,744638,2758581
6,2,1485181,2759806
6,1,-1,2759811
6,5,-1,2759821
6,4,-1,2759826
6,3,-1,2759831
5,5,366306,2759839
5,4,744457,2759843
5,1,337393,2759845
5,5,-1,2759854
5,5,-1,2762178
5,1,-1,2762179
5,5,379881,2762188
5,4,-1,2762192
7,3,-1,2762196
8,2,-1,2762202
8,1,-1,2762209
8,8,-1,2762224
9,8,-1,2762232
8,4,-1,2762237
8,2,-1,2762243
5,4,-1,2762253
5,4,744760,2762258
5,2,2599115,2762261
5,5,-1,2762269
5,4,-1,2762273
5,1,-1,2762374
5,3,-1,2762381
6,6,-1,2762389
6,5,-1,2762394
5,1,-1,2762396
4,4,-1,2762404
4,4,-1,2762434
4,3,397260,2762437
4,3,1114172,2762441
4,2,1115198,2762444
5,5,-1,2762451
7,3,-1,2762454
7,2,-1,2762460
7,7,-1,2762472
7,5,-1,2762477
6,2,1114623,2762481
5,3,-1,2762488
5,1,368710,2762491
4,3,-1,2762498
5,5,744145,2764412
6,2,-1,2764414
6,1,-1,2764419
6,6,-1,2764430
6,4,2227827,2764434
6,3,-1,2764439
5,1,1115398,2764443
5,1,-1,2764448
5,5,-1,2764457
5,4,-1,2764461
4,1,386455,2764463
4,4,-1,2764470
4,3,-1,2764473
4,2,-1,2764476
4,4,-1,2764482
4,4,-1,2764486
4,3,-1,2764489
4,1,-1,2764491
4,3,395372,2764497
4,1,-1,2764499
4,2,-1,2764504
4,1,399654,2764507
4,3,1485182,2764513
4,1,-1,2764515
4,3,-1,2764521
8,6,-1,2766936
8,8,-1,2766946
8,7,-1,2766953
7,4,-1,2766958
8,3,-1,2766964
8,2,2227792,2766971
7,7,-1,2766984
7,2,-1,2766986
6,6,1485184,2766997
6,3,-1,2767000
7,2,-1,2767005
7,1,-1,2767011
7,5,-1,2767022
7,4,-1,2767028
6,1,-1,2767032
4,3,399640,2767040
4,1,384459,2767042
3,3,393240,2767048
3,3,380050,2767051
3,2,743806,2767053
3,3,-1,2767057
3,2,393191,2767059
3,1,-1,2767061
3,1,-1,2767064
6,2,744221,2767212
6,5,-1,2767221
7,4,-1,2767226
8,1,-1,2767230
8,8,-1,2767245
7,6,-1,2767251
7,4,-1,2767256
7,3,-1,2767262
7,2,1485176,2767268
7,1,-1,2767274
7,7,-1,2767287
5,4,-1,2767291
5,3,-1,2767295
5,2,-1,2767299
4,3,2222052,2767305
4,2,-1,2767308
4,1,743859,2767311
4,4,-1,2767318
4,3,377865,2767321
4,3,-1,2767325
4,1,744638,2767327
4,3,-1,2767333
4,2,744552,2767336
4,1,-1,2767339
4,4,-1,2767346
4,1,744577,2767347
4,4,-1,2767354
4,3,-1,2767357
4,1,-1,2767359
5,5,-1,2767367
5,2,743437,2767369
6,3,-1,2767375
5,5,-1,2767383
7,6,-1,2767880
7,5,-1,2767886
6,3,388809,2767891
6,2,1115863,2767896
7,7,399092,2767907
7,3,-1,2767910
7,2,-1,2767916
5,4,-1,2777476
5,3,-1,2777480
5,1,744766,2777483
5,3,-1,2777490
5,2,-1,2777494
5,1,-1,2777498
7,4,-1,2777506
7,3,-1,2777512
7,2,-1,2777518
8,1,-1,2777524
9,9,-1,2777540
5,2,377840,2798932
5,1,397599,2798936
5,4,382232,2798944
5,3,1485182,2798948
5,4,-1,2798954
5,3,1115877,2798958
5,2,388821,2798962
5,1,-1,2798966
5,3,-1,2798973
5,2,744206,2798977
5,1,-1,2798981
5,4,743850,2798989
5,3,-1,2798993
4,2,2188929,2798997
5,4,-1,2799003
5,2,-1,2799006
5,4,744700,2799013
6,6,-1,2799020
6,3,-1,2799023
6,6,399472,2799147
6,3,1114863,2809242
5,1,-1,2809246
5,4,-1,2809254
4,2,-1,2809257
4,4,-1,2809263
5,1,382049,2809623
5,5,379882,2809632
5,4,-1,2809636
5,4,-1,2813957
5,3,-1,2813961
4,2,384445,2813965
4,1,368517,2813968
5,5,-1,2813976
5,4,-1,2813980
5,3,-1,2813984
5,2,-1,2813988
4,3,-1,2814020
4,1,744507,2814022
4,3,392332,2814028
4,2,368345,2814031
4,4,365954,2814037
4,3,-1,2814040
4,2,377868,2814043
5,2,744624,2814047
4,3,-1,2814053
4,2,-1,2814056
4,2,306649,2814060
4,2,-1,2814064
4,1,399261,2814067
3,3,-1,2814073
4,2,392500,2814075
4,4,-1,2814081
3,1,-1,2814082
3,3,-1,2814087
3,3,1115397,2814090
3,2,2227792,2814092
4,1,-1,2814094
4,4,-1,2814101
4,2,1115862,2814103
4,3,-1,2814108
4,1,-1,2814110
4,4,-1,2814117
4,2,744646,2814119
4,4,-1,2814125
4,3,-1,2814128
4,1,-1,2814130
4,1,393163,2814134
4,4,-1,2814141
4,1,744025,2814142
4,4,-1,2814149
4,2,368517,2814151
4,2,2189477,2814155
4,2,399627,2814159
4,1,-1,2814162
3,3,744559,2814168
3,2,1114145,2814170
3,2,-1,2814173
3,1,391034,2814175
3,3,-1,2814180
3,3,744572,2814183
3,2,744470,2814185
3,1,368137,2814187
3,3,-1,2814192
3,1,-1,2814193
3,2,-1,2814197
3,1,-1,2814199
3,3,-1,2814204
3,1,1485184,2814205
3,1,1485179,2814208
3,3,-1,2814213
3,2,393008,2814215
3,2,384459,2814218
3,3,-1,2814222
3,1,395416,2814223
3,2,744300,2814227
4,1,-1,2814229
4,1,744556,2817463
4,3,-1,2817469
4,4,1115509,2817474
6,5,-1,2817835
6,4,382262,2817840
6,5,-1,2817847
6,1,-1,2817849
7,2,-1,2817856
7,6,-1,2817867
8,3,397272,2817871
9,2,-1,2817878
9,9,-1,2817894
7,4,399470,2817923
7,2,-1,2817928
8,7,744688,2817940
9,4,-1,2817945
8,6,-1,2817976
6,5,-1,2817983
5,4,-1,2817988
5,3,-1,2817992
5,2,399443,2817996
5,1,-1,2818000
5,4,744379,2818008
5,2,388769,2818011
6,1,-1,2818015
7,7,-1,2818027
8,7,-1,2818034
7,6,-1,2818041
6,4,-1,2818046
6,3,-1,2818051
6,2,335393,2818056
8,6,399456,2818066
8,5,-1,2818073
9,5,-1,2818081
9,1,-1,2818126
9,9,-1,2818143
6,6,-1,2818180
5,4,-1,2818184
4,1,-1,2818186
4,4,-1,2818193
4,3,-1,2818196
5,2,-1,2818199
6,6,-1,2818208
4,4,-1,2818212
7,3,-1,2823255
9,2,-1,2823261
9,1,-1,2823269
9,8,-1,2823285
9,7,2222221,2823293
9,7,-1,2823362
6,1,-1,2827320
3,3,-1,2828100
3,1,395233,2828101
3,1,394894,2828104
3,2,397627,2828108
3,1,1485178,2828110
4,1,-1,2828113
4,3,-1,2828119
4,1,-1,2828121
4,4,743625,2828128
4,2,379685,2828130
4,1,-1,2828133
4,4,-1,2828140
5,3,-1,2828143
5,2,-1,2828147
5,1,744766,2828151
4,4,391019,2828159
4,4,373460,2828163
4,3,2225147,2828166
3,1,-1,2828168
4,4,-1,2828174
4,4,744752,2828178
7,3,-1,2828277
7,2,-1,2828283
2,2,397585,2828342
2,1,744638,2828343
2,1,368671,2828345
2,1,397613,2828347
2,2,368683,2828350
2,1,743454,2828351
2,1,382079,2828353
2,2,395440,2828356
3,3,2227831,2828359
3,1,-1,2828360
3,1,-1,2828363
3,1,743779,2828366
3,2,381162,2828370
3,2,1116028,2828373
3,3,744742,2828377
3,3,393230,2828380
2,2,744574,2828382
2,1,366320,2828383
3,2,744625,2828386
3,3,-1,2828390
3,2,2222222,2828392
3,2,1485178,2828395
3,1,744729,2828397
3,3,744703,2828402
3,2,742948,2828404
3,2,-1,2828407
4,1,744405,2828409
4,3,-1,2832174
9,5,-1,2837112
9,4,-1,2837120
9,3,-1,2837128
9,1,-1,2837135
2,2,390656,2839588
2,2,380050,2839590
2,2,744676,2839592
4,4,744625,2848201
4,3,-1,2848204
4,4,-1,2848209
4,3,1114877,2848212
5,4,-1,2848217
5,2,-1,2848220
